MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,YearBuilt,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,GrLivArea,BsmtHalfBath,FullBath,HalfBath,Functional,GarageType,GarageFinish,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MoSold,YrSold,SalePrice,TotalSF,SalePrice_log
20,RH,71.5,8900,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,1966,None,0.0,CBlock,No,Rec,1056,Unf,0,0,1056,1056,0,1,0,Typ,Detchd,Unf,1,Y,0,42,0,0,11,2006,107000,2112,11.580593459194764
20,RL,70.0,9135,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,2003,BrkFace,120.0,PConc,Av,GLQ,340,Unf,0,1342,1682,1700,0,2,0,Typ,Attchd,RFn,2,Y,192,23,0,0,5,2006,200000,3382,12.206077645517674
20,RL,70.0,7763,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1962,None,0.0,CBlock,No,Rec,504,BLQ,108,319,931,1283,0,1,0,Typ,Detchd,Unf,2,Y,0,0,0,0,10,2008,140000,2214,11.849404844423074
20,RL,85.0,10182,IR1,Lvl,CulDSac,Gtl,Somerst,RRNn,1Fam,1Story,2006,Stone,420.0,PConc,Mn,GLQ,1220,Unf,0,440,1660,1660,0,2,0,Typ,Attchd,RFn,2,Y,322,50,0,0,5,2006,290000,3320,12.577639650232573
60,RL,70.0,11218,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,1992,None,0.0,PConc,No,Unf,0,Unf,0,1055,1055,1845,0,2,1,Typ,Attchd,RFn,2,Y,635,104,0,0,5,2010,189000,2900,12.149507585033072
50,RL,152.0,12134,IR1,Bnk,Inside,Mod,Gilbert,Norm,1Fam,1.5Fin,1988,None,0.0,Wood,Av,GLQ,427,Unf,0,132,559,1752,0,2,0,Typ,Basment,RFn,2,Y,325,12,0,0,6,2010,164000,2311,12.00762780434872
30,RL,50.0,9340,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,1941,None,0.0,CBlock,No,Rec,344,Unf,0,328,672,672,0,1,0,Typ,Attchd,Unf,1,N,0,113,0,0,8,2009,113000,1344,11.635151947212842
80,RL,74.4375,10246,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,SLvl,1965,None,0.0,CBlock,Av,GLQ,648,Unf,0,0,648,960,1,0,0,Typ,Attchd,Unf,1,Y,88,0,0,0,5,2006,145000,1608,11.884495917930655
85,RL,69.0,10205,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,1962,None,0.0,CBlock,Av,BLQ,784,Unf,0,141,925,999,0,1,0,Typ,Attchd,Unf,1,Y,150,72,0,0,5,2006,134500,1924,11.80932691294063
20,RL,99.0,7094,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,1966,None,0.0,CBlock,No,Rec,180,LwQ,374,340,894,894,0,1,0,Typ,Detchd,RFn,1,Y,0,0,0,0,5,2007,125000,1788,11.736077016252437
90,RM,68.0,8930,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Duplex,1.5Fin,1978,None,0.0,Slab,None,None,0,None,0,0,0,1902,0,2,0,Typ,Attchd,Unf,2,Y,0,0,0,0,4,2010,112000,1902,11.626263078808801
20,FV,72.0,8640,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,2009,Stone,72.0,PConc,Mn,GLQ,936,Unf,0,364,1300,1314,0,2,0,Typ,Attchd,RFn,2,Y,135,112,0,0,9,2009,229456,2614,12.343470927093518
50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,1947,None,0.0,Slab,None,None,0,None,0,0,0,912,0,1,0,Typ,None,None,0,N,0,0,0,0,7,2006,80500,912,11.296024885689746
160,RM,21.0,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,1971,BrkFace,236.0,CBlock,No,Unf,0,Unf,0,672,672,1218,0,1,1,Typ,None,None,0,N,201,0,0,0,4,2006,91500,1890,11.424105180165641
20,RL,66.0,7800,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1964,None,0.0,CBlock,No,Rec,312,LwQ,600,0,912,912,0,1,0,Typ,Attchd,Unf,1,Y,0,0,0,0,11,2006,115000,1824,11.652696102959753
20,RL,55.0,8250,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1Story,1968,None,0.0,CBlock,No,BLQ,250,LwQ,492,210,952,1211,0,1,0,Typ,Attchd,Unf,1,Y,0,63,0,0,8,2008,134000,2163,11.80560254159177
50,RL,78.0,10496,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,1949,BrkFace,320.0,CBlock,Mn,Rec,196,Unf,0,844,1040,1846,0,2,0,Typ,Attchd,Unf,1,Y,0,0,0,0,1,2007,143000,2886,11.870606902224587
20,RL,89.0,10680,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1951,BrkFace,44.0,CBlock,No,LwQ,756,Unf,0,1380,2136,2136,0,2,0,Mod,Detchd,Unf,2,Y,0,30,0,0,10,2006,137900,4272,11.834291315386718
60,RL,60.0,15384,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,2004,None,0.0,PConc,Av,GLQ,724,Unf,0,64,788,1490,0,2,1,Typ,Attchd,Fin,2,Y,100,75,0,0,2,2008,184000,2278,12.122696471358964
80,RL,65.0,10482,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,1958,BrkFace,63.0,CBlock,Av,GLQ,507,Unf,0,81,588,1138,1,1,0,Typ,Attchd,RFn,1,Y,224,0,0,0,6,2007,145000,1726,11.884495917930655
60,RL,86.0,14598,IR1,Lvl,CulDSac,Gtl,Somerst,Feedr,1Fam,2Story,2007,Stone,74.0,PConc,Mn,Unf,0,Unf,0,894,894,1933,0,2,1,Typ,BuiltIn,Fin,3,Y,100,18,0,0,1,2008,214000,2827,12.273735966890268
20,RL,72.0,8872,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,1965,BrkFace,300.0,CBlock,No,ALQ,595,Unf,0,317,912,912,0,1,0,Typ,Detchd,Unf,2,Y,0,240,0,0,12,2008,147000,1824,11.898194668458823
120,RL,65.0,8769,Reg,Lvl,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,2008,BrkFace,766.0,PConc,No,GLQ,1540,Unf,0,162,1702,1702,0,1,1,Typ,Attchd,Fin,3,Y,0,72,0,224,10,2008,367294,3404,12.813920618864572
80,RL,70.0,7910,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,1960,None,0.0,CBlock,No,ALQ,666,Unf,0,409,1075,1507,0,2,0,Maj1,Basment,Unf,1,Y,0,0,0,0,8,2008,127000,2582,11.751950239425476
90,RL,74.4375,18890,IR1,Lvl,Inside,Gtl,Sawyer,Feedr,Duplex,1.5Fin,1977,None,1.0,CBlock,No,GLQ,498,Rec,211,652,1361,2620,0,2,2,Typ,BuiltIn,RFn,2,N,155,24,145,0,8,2007,190000,3981,12.154784614286667
90,RL,70.0,7728,Reg,Lvl,Inside,Gtl,NAmes,Norm,Duplex,SLvl,1962,BrkFace,120.0,CBlock,Av,ALQ,803,Unf,0,303,1106,1190,0,1,0,Typ,Attchd,Unf,2,Y,0,18,0,0,5,2006,132500,2296,11.794345471549745
90,RL,70.0,9842,Reg,Lvl,FR2,Gtl,NAmes,Norm,Duplex,1Story,1962,None,0.0,Slab,None,None,0,None,0,0,0,1224,0,2,0,Typ,CarPort,Unf,2,Y,0,0,0,0,3,2007,101800,1224,11.530775206233024
20,RL,76.46236559139786,12160,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1959,BrkFace,180.0,CBlock,No,Rec,1000,Unf,0,188,1188,1188,0,1,0,Typ,Attchd,RFn,2,Y,0,0,0,0,5,2010,142000,2376,11.863589378812122
70,RH,55.0,8525,Reg,Bnk,Inside,Gtl,SWISU,Norm,1Fam,2Story,1911,None,0.0,PConc,Av,Unf,0,Unf,0,940,940,1964,0,1,1,Typ,None,None,0,N,0,192,0,0,11,2008,130000,2904,11.775297421715827
70,RL,96.0,13132,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,1914,None,0.0,BrkTil,Mn,Unf,0,Unf,0,747,747,1784,0,1,1,Typ,Detchd,Unf,1,N,203,40,0,0,7,2006,138887,2531,11.841423131921784
160,RL,36.0,2628,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,2Story,2003,Stone,106.0,PConc,No,Unf,0,Unf,0,764,764,1626,0,2,1,Typ,BuiltIn,RFn,2,Y,0,27,0,0,6,2010,175500,2390,12.075400019877522
60,RL,41.0,12393,IR2,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,2Story,2004,None,0.0,PConc,No,Unf,0,Unf,0,847,847,1948,0,2,1,Typ,BuiltIn,Fin,2,Y,100,48,0,0,9,2006,195000,2795,12.180759965737863
20,RL,63.0,13072,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,2005,None,0.0,PConc,No,Unf,0,Unf,0,1141,1141,1141,0,1,1,Typ,Detchd,Unf,2,Y,0,0,0,0,3,2006,142500,2282,11.86710429621008
20,RL,64.0,9037,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,2006,BrkFace,32.0,PConc,Av,GLQ,428,Unf,0,1048,1476,1484,0,2,0,Typ,Attchd,RFn,2,Y,120,33,0,0,12,2007,265900,2960,12.490879338036375
60,RL,65.0,8158,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,2003,BrkFace,252.0,PConc,No,GLQ,550,Unf,0,334,884,1768,0,2,1,Typ,Attchd,RFn,2,Y,0,63,0,0,7,2008,224900,2652,12.323415584358154
20,RL,83.0,9849,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,2007,Stone,0.0,PConc,Av,Unf,0,Unf,0,1689,1689,1689,0,2,0,Typ,Attchd,RFn,3,Y,0,56,0,0,6,2007,248328,3378,12.42250975887691
85,RL,85.0,10625,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SFoyer,1974,BrkFace,81.0,CBlock,Gd,GLQ,885,LwQ,168,0,1053,1173,0,2,0,Typ,Attchd,RFn,2,Y,0,120,0,0,1,2010,170000,2226,12.04355959836804
20,RL,107.0,13891,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,2006,None,0.0,PConc,Gd,GLQ,1386,Unf,0,690,2076,2076,0,2,1,Typ,Attchd,Fin,3,Y,216,229,0,0,9,2006,465000,4152,13.049794835104816
70,RL,71.8048780487805,11435,IR1,HLS,Corner,Mod,Crawfor,Norm,1Fam,2Story,1929,None,0.0,PConc,No,Unf,0,Unf,0,792,792,1517,0,1,0,Typ,Detchd,Unf,2,Y,0,0,0,0,6,2006,230000,2309,12.345838935721968
80,RL,78.0,12090,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,1984,BrkFace,74.0,CBlock,No,Unf,0,Unf,0,585,585,1868,0,3,1,Typ,BuiltIn,Fin,2,Y,268,112,0,147,1,2007,178000,2453,12.08954444723597
60,FV,65.0,8125,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,2005,None,0.0,PConc,No,Unf,0,Unf,0,756,756,1553,0,2,1,Typ,Attchd,RFn,2,Y,0,45,0,0,3,2006,186500,2309,12.136191879981927
80,RL,70.08333333333333,12328,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,1976,BrkFace,335.0,CBlock,Av,GLQ,539,Unf,0,473,1012,1034,0,1,0,Typ,Attchd,Unf,3,Y,0,0,0,0,5,2010,169900,2046,12.042971193457888
75,RM,60.0,9600,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2.5Unf,1917,None,0.0,BrkTil,No,Rec,319,Unf,0,416,735,2058,0,1,1,Typ,Detchd,Unf,2,P,0,0,259,0,4,2008,129500,2793,11.771443882099637
20,RL,60.0,7200,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1950,None,0.0,CBlock,No,BLQ,534,Rec,96,246,876,988,0,1,0,Typ,Attchd,Unf,1,Y,0,80,0,0,5,2007,119000,1864,11.686887175419702
20,RL,93.0,11160,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,1968,None,0.0,CBlock,No,ALQ,1065,Unf,0,1045,2110,2110,0,2,1,Typ,Attchd,Fin,2,Y,0,0,0,0,4,2010,244000,4220,12.404927602627597
120,RL,81.88157894736842,3136,IR1,Lvl,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,2003,Stone,163.0,PConc,No,Unf,0,Unf,0,1405,1405,1405,0,2,0,Typ,Attchd,RFn,2,Y,148,36,0,0,3,2006,171750,2810,12.053801032483948
20,RL,62.0,9858,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,1968,None,0.0,CBlock,No,BLQ,510,Unf,0,354,864,874,0,1,0,Typ,Attchd,RFn,1,Y,33,0,0,0,11,2009,130000,1738,11.775297421715827
60,RL,59.714285714285715,17542,IR1,Lvl,Inside,Gtl,Veenker,Norm,1Fam,2Story,1974,None,0.0,CBlock,Gd,LwQ,125,ALQ,1031,36,1192,2167,0,2,1,Typ,Attchd,RFn,2,Y,220,47,0,0,7,2007,294000,3359,12.591338447675579
60,RL,60.0,6931,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,2Story,2003,Stone,92.0,PConc,No,Unf,0,Unf,0,746,746,1656,0,2,1,Typ,BuiltIn,Fin,2,Y,178,128,0,0,7,2008,165400,2402,12.016128107502665
50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,1931,None,0.0,BrkTil,No,LwQ,425,Unf,0,459,884,1367,0,1,0,Typ,Detchd,Unf,1,Y,0,0,0,120,11,2007,127500,2251,11.755879486687116
20,RL,91.0,14303,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,1Story,1994,BrkFace,554.0,PConc,Gd,GLQ,1314,Unf,0,672,1986,1987,0,2,0,Typ,Attchd,Fin,2,Y,262,36,0,0,8,2008,301500,3973,12.616528611893463
30,RL,56.0,4060,Reg,Lvl,Corner,Gtl,Edwards,Feedr,1Fam,1Story,1922,None,0.0,PConc,No,Unf,0,Unf,0,864,864,864,0,1,0,Typ,None,None,0,Y,0,96,0,0,7,2009,99900,1728,11.511934974596555
80,RL,59.0,9587,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,2005,Stone,182.0,PConc,Gd,GLQ,655,Unf,0,201,856,1166,0,2,0,Typ,Attchd,Fin,2,Y,212,0,0,0,7,2008,190000,2022,12.154784614286667
20,RL,65.0,9750,Reg,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,1969,None,0.0,CBlock,No,ALQ,602,LwQ,438,14,1054,1054,0,1,1,Typ,Attchd,Unf,2,Y,180,0,0,80,7,2008,151000,2108,11.92504173829169
60,RL,79.87755102040816,24682,IR3,Lvl,CulDSac,Gtl,Gilbert,RRAn,1Fam,2Story,1999,None,0.0,PConc,No,Unf,0,Unf,0,841,841,1675,0,2,1,Typ,BuiltIn,Fin,2,Y,0,103,0,0,6,2009,181000,2516,12.10625783509458
20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1956,None,0.0,CBlock,No,Rec,504,Unf,0,546,1050,1050,0,1,0,Typ,Attchd,Unf,1,Y,0,0,0,0,6,2009,128900,2100,11.766799946849087
50,RL,83.46153846153847,11250,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,1957,None,0.0,CBlock,Av,Unf,0,Unf,0,1104,1104,1788,0,1,0,Min2,Attchd,Unf,1,Y,120,0,0,0,11,2009,161500,2892,11.992266613576142
70,RL,60.0,13515,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,2Story,1919,None,0.0,PConc,No,Unf,0,Unf,0,764,764,1824,0,1,0,Typ,Detchd,Unf,2,N,0,0,126,0,7,2007,180500,2588,12.103491596905931
120,RH,34.0,4060,Reg,Lvl,Inside,Gtl,NAmes,Norm,TwnhsE,1Story,1998,None,0.0,PConc,No,GLQ,266,Unf,0,1139,1405,1337,0,2,0,Typ,Attchd,Fin,2,Y,144,68,0,0,8,2008,181000,2742,12.10625783509458
160,FV,35.0,3735,Reg,Lvl,FR3,Gtl,Somerst,Norm,TwnhsE,2Story,1999,BrkFace,218.0,PConc,No,GLQ,450,Unf,0,241,691,1452,0,2,1,Typ,Detchd,Unf,2,Y,0,34,0,0,3,2006,183900,2143,12.12215284831553
190,RM,60.0,10120,IR1,Bnk,Inside,Gtl,OldTown,Feedr,2fmCon,2.5Unf,1910,None,0.0,CBlock,No,Unf,0,Unf,0,925,925,1889,0,1,1,Typ,Detchd,Unf,1,N,0,0,264,0,1,2007,122000,2814,11.711784520403112
20,RL,89.0,13214,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,2008,None,0.0,PConc,Gd,Unf,0,Unf,0,2002,2002,2018,0,2,0,Typ,Attchd,Fin,3,Y,144,76,0,0,5,2010,378500,4020,12.843973993864076
50,RL,71.8048780487805,14100,IR1,Lvl,Inside,Mod,Crawfor,Norm,1Fam,1.5Fin,1935,BrkFace,632.0,CBlock,Mn,Rec,192,Unf,0,536,728,3447,0,3,1,Typ,BuiltIn,Unf,3,Y,314,12,0,0,5,2008,381000,4175,12.850557278777309
50,RL,78.0,11344,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1.5Fin,1958,BrkFace,180.0,CBlock,No,BLQ,460,Unf,0,414,874,1524,0,1,1,Typ,Attchd,Unf,1,Y,0,0,0,0,7,2007,144000,2398,11.87757552297847
40,RL,83.46153846153847,23595,Reg,Low,Inside,Sev,ClearCr,Norm,1Fam,1Story,1979,None,0.0,PConc,Gd,GLQ,1258,Unf,0,74,1332,1524,0,0,1,Typ,Attchd,Fin,2,Y,268,0,0,0,4,2010,260000,2856,12.468440756144114
20,RL,81.28888888888889,9156,IR1,Lvl,Inside,Gtl,NWAmes,PosN,1Fam,1Story,1968,None,0.0,CBlock,No,Unf,0,Unf,0,1489,1489,1489,0,2,0,Typ,Attchd,RFn,2,Y,0,0,0,0,8,2009,185750,2978,12.132162346145595
20,RL,74.4375,13526,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,1Story,1965,BrkFace,114.0,CBlock,No,BLQ,560,LwQ,375,0,935,935,0,1,0,Typ,Attchd,Unf,1,Y,180,0,0,0,11,2006,137000,1870,11.827743504053695
80,RL,124.0,11512,IR1,Lvl,Corner,Gtl,Edwards,Norm,1Fam,SLvl,1959,BrkFace,84.0,CBlock,Av,ALQ,719,Unf,0,300,1019,1357,0,1,0,Typ,Basment,RFn,1,Y,0,0,0,163,5,2008,177000,2376,12.083910661257521
50,RL,53.0,5362,Reg,Lvl,Corner,Gtl,Crawfor,Norm,1Fam,1.5Fin,1910,None,0.0,PConc,No,Unf,0,Unf,0,661,661,1250,0,2,0,Typ,Detchd,Unf,2,Y,242,0,81,0,11,2007,139000,1911,11.842236406331555
90,RL,95.0,11345,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Duplex,2Story,1948,Stone,567.0,CBlock,No,Rec,220,Unf,0,708,928,1920,0,2,0,Typ,Detchd,Unf,2,Y,0,0,0,0,7,2007,137000,2848,11.827743504053695
60,RL,81.28888888888889,12936,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,1Fam,2Story,1972,None,0.0,CBlock,No,BLQ,593,Unf,0,130,723,1395,1,1,1,Typ,Attchd,Unf,2,Y,294,116,0,0,12,2009,162000,2118,11.995357787034976
80,RL,81.28888888888889,17871,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,1Fam,SLvl,1967,BrkFace,359.0,CBlock,Av,ALQ,528,Unf,0,1152,1680,1724,0,1,1,Typ,Attchd,RFn,2,Y,0,0,0,0,6,2009,197900,3404,12.19552218463499
60,RL,75.0,9473,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,2002,None,0.0,PConc,No,GLQ,804,Unf,0,324,1128,2031,0,2,1,Typ,Attchd,RFn,2,Y,0,211,0,0,3,2008,237000,3159,12.37581963951765
20,RL,67.0,9808,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,2002,BrkFace,110.0,PConc,No,GLQ,788,Unf,0,785,1573,1573,0,2,0,Typ,Attchd,RFn,2,Y,0,72,0,0,3,2009,227000,3146,12.33270970174018
20,RL,50.0,8049,IR1,Lvl,CulDSac,Gtl,Timber,Norm,1Fam,1Story,1990,BrkFace,54.0,CBlock,No,ALQ,1053,Unf,0,256,1309,1339,0,2,0,Typ,Attchd,Fin,2,Y,0,58,0,90,7,2006,180000,2648,12.100717685412471
20,RL,61.0,8800,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,1977,None,0.0,CBlock,Mn,LwQ,532,Rec,144,364,1040,1040,0,2,0,Typ,Detchd,Unf,2,Y,0,0,0,288,9,2009,150500,2080,11.921725007667265
90,RL,94.0,9400,Reg,Low,Corner,Gtl,Mitchel,Norm,Duplex,2Story,1971,None,0.0,CBlock,Av,Unf,0,Unf,0,912,912,1824,0,2,2,Typ,None,None,0,Y,128,0,0,0,4,2010,139000,2736,11.842236406331555
50,RL,50.0,9638,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,1.5Fin,1919,None,0.0,PConc,No,Unf,0,Unf,0,804,804,2447,0,2,0,Min2,Detchd,Unf,1,Y,272,0,42,116,3,2010,169000,3251,12.037659911047468
50,RM,50.0,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,1939,None,0.0,CBlock,No,Unf,0,Unf,0,780,780,1412,0,1,0,Typ,Detchd,Unf,1,Y,45,0,0,0,5,2009,132500,2192,11.794345471549745
20,RL,81.28888888888889,9790,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,1963,BrkFace,451.0,CBlock,No,ALQ,569,Rec,81,678,1328,1328,0,1,1,Typ,Attchd,Unf,2,Y,0,26,0,0,6,2010,143000,2656,11.870606902224587
20,RL,83.46153846153847,36500,IR1,Low,Inside,Mod,ClearCr,Norm,1Fam,1Story,1964,BrkCmn,621.0,CBlock,Av,Rec,812,Unf,0,812,1624,1582,1,2,0,Typ,Attchd,Unf,2,N,168,198,0,0,6,2006,190000,3206,12.154784614286667
120,RL,40.0,5664,IR1,Lvl,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,2000,None,0.0,PConc,No,GLQ,1158,Unf,0,343,1501,1659,0,2,0,Typ,Attchd,Fin,2,Y,212,59,0,0,10,2009,278000,3160,12.535379989788607
60,RL,86.0,11065,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,2006,Stone,788.0,PConc,Mn,Unf,0,Unf,0,1085,1085,1970,0,2,1,Typ,BuiltIn,Fin,3,Y,177,74,0,0,10,2006,281000,3055,12.546113507028412
80,RL,76.46236559139786,14112,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,1964,BrkFace,86.0,PConc,Av,GLQ,1014,Unf,0,138,1152,1152,0,1,0,Typ,Attchd,RFn,2,Y,227,0,0,0,4,2010,180500,2304,12.103491596905931
160,RM,21.0,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,1972,BrkFace,268.0,CBlock,No,ALQ,231,Unf,0,399,630,1302,0,2,1,Typ,Detchd,Unf,1,Y,185,0,0,0,2,2009,119500,1932,11.691080018519527
70,RM,60.0,6600,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,1892,None,0.0,Stone,No,Unf,0,Unf,0,994,994,2372,0,2,0,Min2,Attchd,RFn,1,Y,0,287,0,0,12,2009,107500,3366,11.58525542883217
60,RL,78.0,10140,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,1976,None,0.0,PConc,No,GLQ,194,Unf,0,638,832,1664,0,2,1,Typ,Attchd,RFn,2,Y,0,28,0,259,3,2006,162900,2496,12.000897933306716
20,RL,60.0,8172,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,1955,None,0.0,CBlock,No,Rec,167,Unf,0,697,864,864,0,1,0,Typ,Detchd,Unf,2,N,0,0,0,0,4,2006,115000,1728,11.652696102959753
20,RL,70.0,8400,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,1968,BrkFace,168.0,CBlock,Av,BLQ,1016,Unf,0,36,1052,1052,0,1,1,Typ,Attchd,RFn,1,Y,356,0,0,0,11,2006,138500,2104,11.83863282480007
20,RL,80.0,8700,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1963,BrkFace,148.0,CBlock,Mn,ALQ,776,Unf,0,344,1120,1128,0,2,0,Typ,Attchd,RFn,2,Y,192,20,123,0,12,2008,155000,2248,11.951186847493476
180,RM,35.0,3675,Reg,Lvl,Inside,Gtl,Edwards,Norm,TwnhsE,SFoyer,2005,BrkFace,82.0,PConc,Gd,GLQ,547,Unf,0,0,547,1072,0,2,0,Typ,Basment,Fin,2,Y,0,44,0,0,6,2006,140000,1619,11.849404844423074
20,RL,75.0,7500,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1959,None,0.0,CBlock,No,LwQ,340,Rec,906,0,1246,1246,0,1,1,Typ,Attchd,RFn,1,Y,218,0,0,0,5,2010,154000,2492,11.944714374881176
60,RL,79.87755102040816,10762,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,1999,None,344.0,PConc,No,GLQ,694,Unf,0,284,978,1983,0,2,1,Typ,Attchd,Fin,2,Y,0,0,0,0,5,2009,225000,2961,12.323860125621126
70,RL,71.8048780487805,7500,IR1,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,2Story,1942,None,0.0,CBlock,No,BLQ,547,Unf,0,224,771,1494,0,1,0,Typ,Attchd,Unf,1,P,0,0,0,224,11,2009,177500,2265,12.086731521684555
60,RL,92.0,10120,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,1994,BrkFace,391.0,PConc,No,GLQ,740,Unf,0,425,1165,2526,0,2,1,Typ,Attchd,RFn,3,Y,309,78,0,0,12,2006,290000,3691,12.577639650232573
20,RL,73.0,8688,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,2005,BrkFace,228.0,PConc,Av,Unf,0,Unf,0,1616,1616,1616,0,2,0,Typ,Attchd,RFn,3,Y,208,59,0,0,4,2006,232000,3232,12.354496960983985
160,RM,32.0,3363,Reg,Lvl,Inside,Gtl,Edwards,Norm,TwnhsE,2Story,2004,Stone,117.0,PConc,No,Unf,0,Unf,0,976,976,1708,0,2,0,Maj1,Detchd,Unf,2,Y,0,40,0,0,4,2006,130000,2684,11.775297421715827
20,RL,108.0,13173,IR1,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,2006,Stone,300.0,PConc,No,GLQ,1572,Unf,0,80,1652,1652,0,2,0,Typ,Attchd,Fin,2,Y,404,102,0,0,11,2009,325000,3304,12.691583538230217
